workerid,proliferate.condition,anagram,category,id,interactions,internal_node_id,response,rt,set,setRun,stimulus,subject,time_elapsed,trial_index,trial_type,view_history,error
338,SetB3,psto,,135,,0.0-9.0-0.17,post,3401.699999988079,SetB,SetB3,,999,1481696,84,gram,,
338,SetB3,aklbc,,173,,0.0-9.0-0.18,black,2658.800000011921,SetB,SetB3,,999,1484356,85,gram,,
338,SetB3,eocm,,156,,0.0-9.0-0.19,come,2688.0,SetB,SetB3,,999,1487045,86,gram,,
338,SetB3,cekjta,,134,,0.0-9.0-0.20,jacket,3994.599999994039,SetB,SetB3,,999,1491040,87,gram,,
338,SetB3,genrad,,116,,0.0-9.0-0.21,danger,40486.90000000596,SetB,SetB3,,999,1531528,88,gram,,
338,SetB3,uitrag,,160,,0.0-9.0-0.22,guitar,36626.09999999404,SetB,SetB3,,999,1568155,89,gram,,
338,SetB3,awya,,126,,0.0-9.0-0.23,away,1951.0,SetB,SetB3,,999,1570107,90,gram,,
338,SetB3,okrw,,176,,0.0-9.0-0.24,work,1950.2999999821184,SetB,SetB3,,999,1572058,91,gram,,
338,SetB3,atrts,,115,,0.0-9.0-0.25,start,4174.0,SetB,SetB3,,999,1576233,92,gram,,
338,SetB3,priist,,131,,0.0-9.0-0.26,spirit,30521.59999999404,SetB,SetB3,,999,1606755,93,gram,,
338,SetB3,rrmoir,,094,,0.0-9.0-0.27,mirror,41671.19999998808,SetB,SetB3,,999,1648353,94,gram,,
338,SetB3,klelri,,146,,0.0-9.0-0.28,killer,7353.5,SetB,SetB3,,999,1655706,95,gram,,
338,SetB3,ndif,,091,,0.0-9.0-0.29,find,2197.9000000059605,SetB,SetB3,,999,1657905,96,gram,,
338,SetB3,,,,"[{""event"":""blur"",""trial"":97,""time"":1662582},{""event"":""focus"",""trial"":97,""time"":1665181},{""event"":""blur"",""trial"":97,""time"":1671729},{""event"":""focus"",""trial"":97,""time"":1675049},{""event"":""blur"",""trial"":97,""time"":1683104},{""event"":""focus"",""trial"":97,""time"":1689594},{""event"":""blur"",""trial"":97,""time"":1695256},{""event"":""focus"",""trial"":97,""time"":1702420},{""event"":""blur"",""trial"":97,""time"":1709781},{""event"":""focus"",""trial"":97,""time"":1714856},{""event"":""blur"",""trial"":97,""time"":1718998},{""event"":""focus"",""trial"":97,""time"":1725282},{""event"":""blur"",""trial"":97,""time"":1730896},{""event"":""focus"",""trial"":97,""time"":1735463},{""event"":""blur"",""trial"":97,""time"":1739301},{""event"":""focus"",""trial"":97,""time"":1744805},{""event"":""blur"",""trial"":97,""time"":1749823},{""event"":""focus"",""trial"":97,""time"":1753363},{""event"":""blur"",""trial"":97,""time"":1764037},{""event"":""focus"",""trial"":97,""time"":1770439},{""event"":""blur"",""trial"":97,""time"":1783420},{""event"":""focus"",""trial"":97,""time"":1794351}]",0.0-11.0,,7023.0,,,,999,1807259,98,instructions,"[{'page_index': 0, 'viewing_time': 2629}, {'page_index': 1, 'viewing_time': 4394}]",
353,SetA4,,,,,0.0-0.0,,82625.0,,,,999,82640,0,instructions,"[{'page_index': 0, 'viewing_time': 9104}, {'page_index': 1, 'viewing_time': 21930}, {'page_index': 2, 'viewing_time': 28014}, {'page_index': 3, 'viewing_time': 10816}, {'page_index': 4, 'viewing_time': 9689}, {'page_index': 5, 'viewing_time': 3073}]",
353,SetA4,,consent,,,0.0-1.0,0,5432.0,,,"<p>By pressing continue below, I understand that I am consenting to participation in this research.</p>",999,88074,1,html-button-response,,
353,SetA4,,,,,0.0-2.0,,31682.0,,,,999,119757,2,instructions,"[{'page_index': 0, 'viewing_time': 6008}, {'page_index': 1, 'viewing_time': 4431}, {'page_index': 2, 'viewing_time': 2992}, {'page_index': 3, 'viewing_time': 4641}, {'page_index': 4, 'viewing_time': 4817}, {'page_index': 5, 'viewing_time': 5220}, {'page_index': 6, 'viewing_time': 3573}]",
353,SetA4,rapctiec,,practice,,0.0-3.0,practice,13042.099999904633,practice,practice,,999,132802,3,gram,,
353,SetA4,,,,,0.0-4.0,,12856.0,,,,999,145659,4,instructions,"[{'page_index': 0, 'viewing_time': 3128}, {'page_index': 1, 'viewing_time': 5319}, {'page_index': 2, 'viewing_time': 4409}]",
353,SetA4,itsh,,064,,0.0-5.0-0.0,hits,5094.5,SetA,SetA4,,999,150756,5,gram,,
353,SetA4,tnurea,,060,,0.0-5.0-0.1,nature,3063.599999904633,SetA,SetA4,,999,153821,6,gram,,
353,SetA4,oruy,,063,,0.0-5.0-0.2,your,5614.900000095367,SetA,SetA4,,999,159436,7,gram,,
353,SetA4,lkie,,085,,0.0-5.0-0.3,like,2504.800000190735,SetA,SetA4,,999,161942,8,gram,,
353,SetA4,rebeez,,074,,0.0-5.0-0.4,breeze,3647.7000002861023,SetA,SetA4,,999,165590,9,gram,,
353,SetA4,ttha,,045,,0.0-5.0-0.5,that,2342.800000190735,SetA,SetA4,,999,167934,10,gram,,
353,SetA4,antw,,049,,0.0-5.0-0.6,want,2463.599999904633,SetA,SetA4,,999,170398,11,gram,,
353,SetA4,husoe,,034,,0.0-5.0-0.7,house,2560.7000002861023,SetA,SetA4,,999,172960,12,gram,,
353,SetA4,ncotai,,027,,0.0-5.0-0.8,action,13488.199999809263,SetA,SetA4,,999,186436,13,gram,,
353,SetA4,eorv,,004,,0.0-5.0-0.9,rove,4175.099999904633,SetA,SetA4,,999,190612,14,gram,,
353,SetA4,latnp,,014,,0.0-5.0-0.10,plant,3048.8999996185303,SetA,SetA4,,999,193661,15,gram,,
353,SetA4,hhaelt,,017,,0.0-5.0-0.11,health,4650.5,SetA,SetA4,,999,198314,16,gram,,
353,SetA4,eryv,,013,,0.0-5.0-0.12,very,2368.900000095367,SetA,SetA4,,999,200685,17,gram,,
353,SetA4,hemt,,066,,0.0-5.0-0.13,them,3617.199999809265,SetA,SetA4,,999,204303,18,gram,,
353,SetA4,iwll,,056,,0.0-5.0-0.14,will,2399.300000190735,SetA,SetA4,,999,206703,19,gram,,
353,SetA4,ysdtu,,044,,0.0-5.0-0.15,study,4647.10000038147,SetA,SetA4,,999,211351,20,gram,,
353,SetA4,onusd,,048,,0.0-5.0-0.16,sound,4359.400000095367,SetA,SetA4,,999,215711,21,gram,,
353,SetA4,ginaa,,024,,0.0-5.0-0.17,again,2792.400000095367,SetA,SetA4,,999,218504,22,gram,,
353,SetA4,bjecto,,022,,0.0-5.0-0.18,object,3952.300000190735,SetA,SetA4,,999,222457,23,gram,,
353,SetA4,omer,,043,,0.0-5.0-0.19,more,3736.0,SetA,SetA4,,999,226194,24,gram,,
353,SetA4,lilts,,003,,0.0-5.0-0.20,still,4086.599999904633,SetA,SetA4,,999,230281,25,gram,,
353,SetA4,gthir,,069,,0.0-5.0-0.21,girth,5249.0,SetA,SetA4,,999,235531,26,gram,,
353,SetA4,keelrn,,080,,0.0-5.0-0.22,renkle,68305.40000009537,SetA,SetA4,,999,303851,27,gram,,
353,SetA4,gtrae,,087,,0.0-5.0-0.23,great,3526.5,SetA,SetA4,,999,307378,28,gram,,
353,SetA4,eanrl,,005,,0.0-5.0-0.24,learn,3168.900000095367,SetA,SetA4,,999,310548,29,gram,,
353,SetA4,gltihf,,042,,0.0-5.0-0.25,flight,5767.5,SetA,SetA4,,999,316316,30,gram,,
353,SetA4,uebtay,,077,,0.0-5.0-0.26,beauty,35501.0,SetA,SetA4,,999,351818,31,gram,,
353,SetA4,mite,,019,,0.0-5.0-0.27,time,2375.699999809265,SetA,SetA4,,999,354194,32,gram,,
353,SetA4,tderes,,026,,0.0-5.0-0.28,rested,17313.699999809265,SetA,SetA4,,999,371508,33,gram,,
353,SetA4,przhye,,086,,0.0-5.0-0.29,zephyr,6776.300000190735,SetA,SetA4,,999,378285,34,gram,,
353,SetA4,,resting,,,0.0-6.0,0,22045.0,,,<p>Great job! You have completed the first block of trials.</p><p>Take a short break before continuing to the next block.</p>,999,400331,35,html-button-response,,
353,SetA4,ofndu,,072,,0.0-7.0-0.0,found,2860.8999996185303,SetA,SetA4,,999,403193,36,gram,,
353,SetA4,hwti,,050,,0.0-7.0-0.1,with,2567.5,SetA,SetA4,,999,405762,37,gram,,
353,SetA4,ufselu,,016,,0.0-7.0-0.2,useful,6711.900000095367,SetA,SetA4,,999,412474,38,gram,,
353,SetA4,osme,,023,,0.0-7.0-0.3,some,3127.0,SetA,SetA4,,999,415602,39,gram,,
353,SetA4,ffctee,,021,,0.0-7.0-0.4,effect,4865.10000038147,SetA,SetA4,,999,420468,40,gram,,
353,SetA4,tkea,,082,,0.0-7.0-0.5,take,3591.599999904633,SetA,SetA4,,999,424060,41,gram,,
353,SetA4,konw,,029,,0.0-7.0-0.6,know,3727.7000002861023,SetA,SetA4,,999,427789,42,gram,,
353,SetA4,grael,,018,,0.0-7.0-0.7,lager,18810.0,SetA,SetA4,,999,446600,43,gram,,
353,SetA4,txet,,084,,0.0-7.0-0.8,text,3039.5,SetA,SetA4,,999,449640,44,gram,,
353,SetA4,hotre,,047,,0.0-7.0-0.9,other,2687.699999809265,SetA,SetA4,,999,452328,45,gram,,
353,SetA4,eenrv,,089,,0.0-7.0-0.10,nerve,2568.0,SetA,SetA4,,999,454897,46,gram,,
353,SetA4,eclcri,,030,,0.0-7.0-0.11,circle,9968.400000095367,SetA,SetA4,,999,464866,47,gram,,
353,SetA4,sitrf,,068,,0.0-7.0-0.12,first,2959.699999809265,SetA,SetA4,,999,467827,48,gram,,
353,SetA4,lmsal,,067,,0.0-7.0-0.13,small,3999.8999996185303,SetA,SetA4,,999,471827,49,gram,,
353,SetA4,iansld,,065,,0.0-7.0-0.14,island,4295.400000095367,SetA,SetA4,,999,476124,50,gram,,
353,SetA4,enhw,,011,,0.0-7.0-0.15,when,2511.400000095367,SetA,SetA4,,999,478636,51,gram,,
353,SetA4,ktihn,,031,,0.0-7.0-0.16,think,11065.099999904633,SetA,SetA4,,999,489702,52,gram,,
353,SetA4,peleop,,039,,0.0-7.0-0.17,people,2767.199999809265,SetA,SetA4,,999,492470,53,gram,,
353,SetA4,ponti,,037,,0.0-7.0-0.18,point,7296.5,SetA,SetA4,,999,499767,54,gram,,
353,SetA4,heav,,046,,0.0-7.0-0.19,have,3327.900000095367,SetA,SetA4,,999,503096,55,gram,,
353,SetA4,gjlenu,,012,,0.0-7.0-0.20,jungle,5286.700000286102,SetA,SetA4,,999,508383,56,gram,,
353,SetA4,adorab,,007,,0.0-7.0-0.21,abroad,9338.099999904633,SetA,SetA4,,999,517722,57,gram,,
353,SetA4,mfor,,036,,0.0-7.0-0.22,from,2751.5,SetA,SetA4,,999,520474,58,gram,,
353,SetA4,sheet,,051,,0.0-7.0-0.23,these,3935.900000095367,SetA,SetA4,,999,524411,59,gram,,
353,SetA4,uhcm,,071,,0.0-7.0-0.24,much,2655.400000095367,SetA,SetA4,,999,527067,60,gram,,
353,SetA4,itno,,041,,0.0-7.0-0.25,into,4528.0,SetA,SetA4,,999,531596,61,gram,,
353,SetA4,uavcmu,,055,,0.0-7.0-0.26,vacuum,6255.900000095367,SetA,SetA4,,999,537852,62,gram,,
353,SetA4,oblwe,,073,,0.0-7.0-0.27,elbow,7896.800000190735,SetA,SetA4,,999,545750,63,gram,,
353,SetA4,azutrq,,054,,0.0-7.0-0.28,quartz,6704.200000286102,SetA,SetA4,,999,552455,64,gram,,
353,SetA4,daaemg,,075,,0.0-7.0-0.29,damage,11511.800000190737,SetA,SetA4,,999,563967,65,gram,,
353,SetA4,,resting,,,0.0-8.0,0,29555.0,,,<p>Great job! You have completed the second block of trials.</p><p>Take a short break before continuing to the final block.</p>,999,593523,66,html-button-response,,
353,SetA4,tahn,,088,,0.0-9.0-0.0,than,3440.800000190735,SetA,SetA4,,999,596965,67,gram,,
353,SetA4,trehe,,009,,0.0-9.0-0.1,there,3648.1000003814697,SetA,SetA4,,999,600614,68,gram,,
353,SetA4,leacp,,020,,0.0-9.0-0.2,place,3639.5,SetA,SetA4,,999,604254,69,gram,,
353,SetA4,oredcr,,079,,0.0-9.0-0.3,record,47454.300000190735,SetA,SetA4,,999,651709,70,gram,,
353,SetA4,evyre,,033,,0.0-9.0-0.4,every,2839.699999809265,SetA,SetA4,,999,654549,71,gram,,
353,SetA4,yeowll,,002,,0.0-9.0-0.5,yellow,2863.599999904633,SetA,SetA4,,999,657414,72,gram,,
353,SetA4,stmo,,083,,0.0-9.0-0.6,most,2343.300000190735,SetA,SetA4,,999,659758,73,gram,,
353,SetA4,ilervs,,006,,0.0-9.0-0.7,silver,3511.7999997138977,SetA,SetA4,,999,663271,74,gram,,
353,SetA4,dlqiui,,078,,0.0-9.0-0.8,liquid,3895.900000095367,SetA,SetA4,,999,667167,75,gram,,
353,SetA4,wdno,,090,,0.0-9.0-0.9,down,3255.599999904633,SetA,SetA4,,999,670424,76,gram,,
353,SetA4,erlvat,,076,,0.0-9.0-0.10,travel,6112.200000286102,SetA,SetA4,,999,676537,77,gram,,
353,SetA4,hwat,,040,,0.0-9.0-0.11,what,2567.599999904633,SetA,SetA4,,999,679105,78,gram,,
353,SetA4,ewtlha,,025,,0.0-9.0-0.12,wealth,4648.099999904633,SetA,SetA4,,999,683754,79,gram,,
353,SetA4,akbc,,052,,0.0-9.0-0.13,back,3663.0,SetA,SetA4,,999,687418,80,gram,,
353,SetA4,hgtin,,015,,0.0-9.0-0.14,thing,3632.2000002861023,SetA,SetA4,,999,691051,81,gram,,
353,SetA4,ygeren,,070,,0.0-9.0-0.15,energy,3527.699999809265,SetA,SetA4,,999,694579,82,gram,,
353,SetA4,dolcu,,038,,0.0-9.0-0.16,could,2791.6000003814697,SetA,SetA4,,999,697372,83,gram,,
353,SetA4,vgie,,035,,0.0-9.0-0.17,give,2423.300000190735,SetA,SetA4,,999,699796,84,gram,,
353,SetA4,llpse,,057,,0.0-9.0-0.18,spell,3135.099999904633,SetA,SetA4,,999,702932,85,gram,,
353,SetA4,beoav,,061,,0.0-9.0-0.19,above,4664.400000095367,SetA,SetA4,,999,707597,86,gram,,
353,SetA4,enht,,059,,0.0-9.0-0.20,then,2519.400000095367,SetA,SetA4,,999,710117,87,gram,,
353,SetA4,tyeh,,053,,0.0-9.0-0.21,they,3279.699999809265,SetA,SetA4,,999,713398,88,gram,,
353,SetA4,nhgace,,032,,0.0-9.0-0.22,change,6512.199999809265,SetA,SetA4,,999,719911,89,gram,,
353,SetA4,eehrt,,028,,0.0-9.0-0.23,three,4558.89999961853,SetA,SetA4,,999,724470,90,gram,,
353,SetA4,eatrf,,058,,0.0-9.0-0.24,after,16978.400000095367,SetA,SetA4,,999,741449,91,gram,,
353,SetA4,rwohgt,,081,,0.0-9.0-0.25,growth,27972.0,SetA,SetA4,,999,769422,92,gram,,
353,SetA4,saol,,008,,0.0-9.0-0.26,also,3479.900000095367,SetA,SetA4,,999,772903,93,gram,,
353,SetA4,emdtho,,062,,0.0-9.0-0.27,method,3791.699999809265,SetA,SetA4,,999,776695,94,gram,,
353,SetA4,otbau,,001,,0.0-9.0-0.28,about,4440.099999904633,SetA,SetA4,,999,781136,95,gram,,
353,SetA4,iethr,,010,,0.0-9.0-0.29,their,3543.800000190735,SetA,SetA4,,999,784680,96,gram,,
353,SetA4,,,,"[{""event"":""blur"",""trial"":0,""time"":31117},{""event"":""focus"",""trial"":0,""time"":37123}]",0.0-11.0,,13722.0,,,,999,877317,98,instructions,"[{'page_index': 0, 'viewing_time': 5144}, {'page_index': 1, 'viewing_time': 8577}]",
336,SetA,,,,,0.0-0.0,,35584.0,,,,999,35589,0,instructions,"[{'page_index': 0, 'viewing_time': 3160}, {'page_index': 1, 'viewing_time': 6484}, {'page_index': 2, 'viewing_time': 7728}, {'page_index': 3, 'viewing_time': 8397}, {'page_index': 4, 'viewing_time': 5776}, {'page_index': 5, 'viewing_time': 4039}]",
336,SetA,,consent,,,0.0-1.0,0,1424.0,,,"<p>By pressing continue below, I understand that I am consenting to participation in this research.</p>",999,37016,1,html-button-response,,
336,SetA,,,,,0.0-2.0,,18102.0,,,,999,55120,2,instructions,"[{'page_index': 0, 'viewing_time': 1952}, {'page_index': 1, 'viewing_time': 1279}, {'page_index': 2, 'viewing_time': 1466}, {'page_index': 3, 'viewing_time': 4694}, {'page_index': 4, 'viewing_time': 2282}, {'page_index': 5, 'viewing_time': 5530}, {'page_index': 6, 'viewing_time': 899}]",
336,SetA,rapctiec,,practice,,0.0-3.0,practice,5060.0,practice,practice,,999,60182,3,gram,,
336,SetA,,,,,0.0-4.0,,4291.0,,,,999,64473,4,instructions,"[{'page_index': 0, 'viewing_time': 1244}, {'page_index': 1, 'viewing_time': 1980}, {'page_index': 2, 'viewing_time': 1067}]",
336,SetA,otbau,,001,,0.0-5.0-0.0,batou,10485.999999999993,SetA,SetA1,,999,74961,5,gram,,
336,SetA,yeowll,,002,,0.0-5.0-0.1,yellow,2811.0,SetA,SetA1,,999,77773,6,gram,,
336,SetA,lilts,,003,,0.0-5.0-0.2,still,6110.0,SetA,SetA1,,999,83884,7,gram,,
336,SetA,eorv,,004,,0.0-5.0-0.3,rove,5806.999999999985,SetA,SetA1,,999,89693,8,gram,,
336,SetA,eanrl,,005,,0.0-5.0-0.4,learn,4510.0,SetA,SetA1,,999,94205,9,gram,,
336,SetA,ilervs,,006,,0.0-5.0-0.5,silver,2366.0,SetA,SetA1,,999,96572,10,gram,,
336,SetA,adorab,,007,,0.0-5.0-0.6,badora,38268.0,SetA,SetA1,,999,134842,11,gram,,
336,SetA,saol,,008,,0.0-5.0-0.7,laos,2818.0,SetA,SetA1,,999,137662,12,gram,,
336,SetA,trehe,,009,,0.0-5.0-0.8,three,4736.0,SetA,SetA1,,999,142399,13,gram,,
336,SetA,iethr,,010,,0.0-5.0-0.9,their,3598.0,SetA,SetA1,,999,145998,14,gram,,
336,SetA,enhw,,011,,0.0-5.0-0.10,when,1499.0,SetA,SetA1,,999,147498,15,gram,,
336,SetA,gjlenu,,012,,0.0-5.0-0.11,jungle,14745.0,SetA,SetA1,,999,162244,16,gram,,
336,SetA,eryv,,013,,0.0-5.0-0.12,very,2673.999999999971,SetA,SetA1,,999,164919,17,gram,,
336,SetA,latnp,,014,,0.0-5.0-0.13,plant,2341.0,SetA,SetA1,,999,167262,18,gram,,
336,SetA,hgtin,,015,,0.0-5.0-0.14,thing,4881.0,SetA,SetA1,,999,172144,19,gram,,
336,SetA,ufselu,,016,,0.0-5.0-0.15,useful,5230.0,SetA,SetA1,,999,177376,20,gram,,
336,SetA,hhaelt,,017,,0.0-5.0-0.16,health,22967.0,SetA,SetA1,,999,200344,21,gram,,
336,SetA,grael,,018,,0.0-5.0-0.17,large,7004.0,SetA,SetA1,,999,207350,22,gram,,
336,SetA,mite,,019,,0.0-5.0-0.18,time,3874.0,SetA,SetA1,,999,211224,23,gram,,
336,SetA,leacp,,020,,0.0-5.0-0.19,place,25200.0,SetA,SetA1,,999,236426,24,gram,,
336,SetA,ffctee,,021,,0.0-5.0-0.20,etecff,35724.0,SetA,SetA1,,999,272152,25,gram,,
336,SetA,bjecto,,022,,0.0-5.0-0.21,object,3015.0,SetA,SetA1,,999,275168,26,gram,,
336,SetA,osme,,023,,0.0-5.0-0.22,some,1938.0,SetA,SetA1,,999,277107,27,gram,,
336,SetA,ginaa,,024,,0.0-5.0-0.23,again,5600.0,SetA,SetA1,,999,282708,28,gram,,
336,SetA,ewtlha,,025,,0.0-5.0-0.24,wealth,6889.0,SetA,SetA1,,999,289599,29,gram,,
336,SetA,tderes,,026,,0.0-5.0-0.25,desert,10990.0,SetA,SetA1,,999,300590,30,gram,,
336,SetA,ncotai,,027,,0.0-5.0-0.26,tocnai,34422.0,SetA,SetA1,,999,335011,31,gram,,
336,SetA,eehrt,,028,,0.0-5.0-0.27,three,4366.0,SetA,SetA1,,999,339374,32,gram,,
336,SetA,konw,,029,,0.0-5.0-0.28,know,1428.0000000000582,SetA,SetA1,,999,340802,33,gram,,
336,SetA,eclcri,,030,,0.0-5.0-0.29,celeri,5900.0,SetA,SetA1,,999,346700,34,gram,,
336,SetA,,resting,,,0.0-6.0,0,68998.0,,,<p>Great job! You have completed the first block of trials.</p><p>Take a short break before continuing to the next block.</p>,999,415692,35,html-button-response,,
336,SetA,ktihn,,031,,0.0-7.0-0.0,think,4557.0,SetA,SetA1,,999,420250,36,gram,,
336,SetA,nhgace,,032,,0.0-7.0-0.1,change,9943.000000000058,SetA,SetA1,,999,430194,37,gram,,
336,SetA,evyre,,033,,0.0-7.0-0.2,every,3610.0,SetA,SetA1,,999,433806,38,gram,,
336,SetA,husoe,,034,,0.0-7.0-0.3,house,11926.999999999942,SetA,SetA1,,999,445734,39,gram,,
336,SetA,vgie,,035,,0.0-7.0-0.4,give,4127.000000000058,SetA,SetA1,,999,449863,40,gram,,
336,SetA,mfor,,036,,0.0-7.0-0.5,form,3493.0,SetA,SetA1,,999,453358,41,gram,,
336,SetA,ponti,,037,,0.0-7.0-0.6,piton,36752.0,SetA,SetA1,,999,490112,42,gram,,
336,SetA,dolcu,,038,,0.0-7.0-0.7,cloud,12751.0,SetA,SetA1,,999,502864,43,gram,,
336,SetA,peleop,,039,,0.0-7.0-0.8,people,3775.0,SetA,SetA1,,999,506641,44,gram,,
336,SetA,hwat,,040,,0.0-7.0-0.9,what,2149.999999999942,SetA,SetA1,,999,508791,45,gram,,
336,SetA,itno,,041,,0.0-7.0-0.10,noit,37958.0,SetA,SetA1,,999,546751,46,gram,,
336,SetA,gltihf,,042,,0.0-7.0-0.11,flight,21101.0,SetA,SetA1,,999,567853,47,gram,,
336,SetA,omer,,043,,0.0-7.0-0.12,rome,3447.0,SetA,SetA1,,999,571302,48,gram,,
336,SetA,ysdtu,,044,,0.0-7.0-0.13,study,3984.0,SetA,SetA1,,999,575287,49,gram,,
336,SetA,ttha,,045,,0.0-7.0-0.14,that,1485.0,SetA,SetA1,,999,576774,50,gram,,
336,SetA,heav,,046,,0.0-7.0-0.15,have,12451.0,SetA,SetA1,,999,589226,51,gram,,
336,SetA,hotre,,047,,0.0-7.0-0.16,throe,7827.0,SetA,SetA1,,999,597055,52,gram,,
336,SetA,onusd,,048,,0.0-7.0-0.17,sound,5973.0,SetA,SetA1,,999,603029,53,gram,,
336,SetA,antw,,049,,0.0-7.0-0.18,want,2210.0,SetA,SetA1,,999,605239,54,gram,,
336,SetA,hwti,,050,,0.0-7.0-0.19,with,2374.0,SetA,SetA1,,999,607615,55,gram,,
336,SetA,sheet,,051,,0.0-7.0-0.20,these,4192.0,SetA,SetA1,,999,611809,56,gram,,
336,SetA,akbc,,052,,0.0-7.0-0.21,back,2030.0000000001164,SetA,SetA1,,999,613840,57,gram,,
336,SetA,tyeh,,053,,0.0-7.0-0.22,they,1621.0,SetA,SetA1,,999,615462,58,gram,,
336,SetA,azutrq,,054,,0.0-7.0-0.23,quartz,6850.0,SetA,SetA1,,999,622313,59,gram,,
336,SetA,uavcmu,,055,,0.0-7.0-0.24,vacuum,7101.0,SetA,SetA1,,999,629415,60,gram,,
336,SetA,iwll,,056,,0.0-7.0-0.25,will,3839.999999999883,SetA,SetA1,,999,633257,61,gram,,
336,SetA,llpse,,057,,0.0-7.0-0.26,spell,9791.0,SetA,SetA1,,999,643049,62,gram,,
336,SetA,eatrf,,058,,0.0-7.0-0.27,featr,54316.0,SetA,SetA1,,999,697367,63,gram,,
336,SetA,enht,,059,,0.0-7.0-0.28,then,2518.0,SetA,SetA1,,999,699887,64,gram,,
336,SetA,tnurea,,060,,0.0-7.0-0.29,nature,58012.99999999988,SetA,SetA1,,999,757901,65,gram,,
336,SetA,,resting,,,0.0-8.0,0,10351.0,,,<p>Great job! You have completed the second block of trials.</p><p>Take a short break before continuing to the final block.</p>,999,768254,66,html-button-response,,
336,SetA,beoav,,061,,0.0-9.0-0.0,above,41550.0,SetA,SetA1,,999,809806,67,gram,,
336,SetA,emdtho,,062,,0.0-9.0-0.1,method,5095.0,SetA,SetA1,,999,814902,68,gram,,
336,SetA,oruy,,063,,0.0-9.0-0.2,your,2290.0,SetA,SetA1,,999,817193,69,gram,,
336,SetA,itsh,,064,,0.0-9.0-0.3,this,3847.0,SetA,SetA1,,999,821041,70,gram,,
336,SetA,iansld,,065,,0.0-9.0-0.4,island,3010.9999999998836,SetA,SetA1,,999,824054,71,gram,,
336,SetA,hemt,,066,,0.0-9.0-0.5,them,1802.0,SetA,SetA1,,999,825856,72,gram,,
336,SetA,lmsal,,067,,0.0-9.0-0.6,small,2618.0000000001164,SetA,SetA1,,999,828476,73,gram,,
336,SetA,sitrf,,068,,0.0-9.0-0.7,first,8144.0,SetA,SetA1,,999,836622,74,gram,,
336,SetA,gthir,,069,,0.0-9.0-0.8,girth,9181.0,SetA,SetA1,,999,845804,75,gram,,
336,SetA,ygeren,,070,,0.0-9.0-0.9,energy,7133.0,SetA,SetA1,,999,852939,76,gram,,
336,SetA,uhcm,,071,,0.0-9.0-0.10,chum,1857.0000000001164,SetA,SetA1,,999,854798,77,gram,,
336,SetA,ofndu,,072,,0.0-9.0-0.11,fondu,4007.0,SetA,SetA1,,999,858807,78,gram,,
336,SetA,oblwe,,073,,0.0-9.0-0.12,bowel,2423.0,SetA,SetA1,,999,861232,79,gram,,
336,SetA,rebeez,,074,,0.0-9.0-0.13,breeze,31632.000000000116,SetA,SetA1,,999,892864,80,gram,,
336,SetA,daaemg,,075,,0.0-9.0-0.14,damage,16725.000000000116,SetA,SetA1,,999,909591,81,gram,,
336,SetA,erlvat,,076,,0.0-9.0-0.15,travel,10635.0,SetA,SetA1,,999,920228,82,gram,,
336,SetA,uebtay,,077,,0.0-9.0-0.16,beauty,4896.000000000116,SetA,SetA1,,999,925125,83,gram,,
336,SetA,dlqiui,,078,,0.0-9.0-0.17,liquid,2635.0,SetA,SetA1,,999,927761,84,gram,,
336,SetA,oredcr,,079,,0.0-9.0-0.18,record,29508.0,SetA,SetA1,,999,957271,85,gram,,
336,SetA,keelrn,,080,,0.0-9.0-0.19,kernel,24956.0,SetA,SetA1,,999,982229,86,gram,,
336,SetA,rwohgt,,081,,0.0-9.0-0.20,growth,34651.0,SetA,SetA1,,999,1016882,87,gram,,
336,SetA,tkea,,082,,0.0-9.0-0.21,take,4137.0,SetA,SetA1,,999,1021020,88,gram,,
336,SetA,stmo,,083,,0.0-9.0-0.22,most,2691.9999999998836,SetA,SetA1,,999,1023713,89,gram,,
336,SetA,txet,,084,,0.0-9.0-0.23,text,1670.9999999997672,SetA,SetA1,,999,1025385,90,gram,,
336,SetA,lkie,,085,,0.0-9.0-0.24,like,1314.0000000001164,SetA,SetA1,,999,1026700,91,gram,,
336,SetA,przhye,,086,,0.0-9.0-0.25,zephyr,30468.0,SetA,SetA1,,999,1057170,92,gram,,
336,SetA,gtrae,,087,,0.0-9.0-0.26,great,2417.0,SetA,SetA1,,999,1059587,93,gram,,
336,SetA,tahn,,088,,0.0-9.0-0.27,than,1301.0,SetA,SetA1,,999,1060889,94,gram,,
336,SetA,eenrv,,089,,0.0-9.0-0.28,never,2622.000000000233,SetA,SetA1,,999,1063512,95,gram,,
336,SetA,wdno,,090,,0.0-9.0-0.29,down,2659.0,SetA,SetA1,,999,1066173,96,gram,,
